商品ID,产品型号,评论内容,点赞,评分,评论id,会员级别,评论时间
100006808184,8GB+128GB 黑色,不愧是玩家国度，不愧是华硕，真的厉害，屏幕没有出现任何问题，并没有出现什么低亮度发黄，抹布，拖影，还有一条线？没有，都没有。虽然是个游戏手机，而且情人节之前没有抢到，但是送给老婆老婆还是爱不释手，我用别的手机跟她换他都不换，最具特色的还是那个LOGO，是真的吸引眼球。朋友都问我这是什么牌子的手机，我说是败家之眼，结果他们都没听说过，哈哈，果然是玩家心目中的神器，名不虚传，虽然他们没听说过，但是我自豪。他们的上万的手机拿出来一比，简直是**，我完全不放在眼里，还是一句话，因为喜欢，所以败家。哈哈，当然，希望国产屏幕能够越做做好，希望华硕玩家国度也能越做越好，能多做这种性价比超高的产品。从此，我就是败家之眼的忠实粉丝。哈哈???????,3,5,半缕青丝丶一缕回忆,PLUS会员,2019-08-12 10:00:05
100006808184,8GB+128GB 黑色,第一次买ROG的手机，昨天上午10点抢到的?当时校长在后面听课，不过抢到了还是很激动，6000的电池真的厉害，还有855的处理器也很棒，120HZ的屏幕第一次用，感觉特别顺畅，超级舒服，玩游戏一点都不卡，ROG灯3500，手机白送，哈哈哈,0,5,这才不是你爷爷呢,PLUS会员,2019-08-04 10:00:31
100006808184,8GB+128GB 黑色,终于抢到了  ROG手机外观非常漂亮 尤其RGB的灯效信仰满满   骁龙855puls性能超强 玩游戏最高特效一点都不卡  120刷新率屏幕有如神助  ROG在价格上也是诚意满满 想买的小伙伴还在等什么 赶快入手吧！ 真香！,0,5,丶***宇,PLUS会员,2019-08-04 10:00:24
100006808184,8GB+128GB 黑色,一直等着rog 手机2，外形手感比想象的还要好、喜欢他的设计，任何产品选rog 就对了，855plus CPU 目前来说最强的cpu，屏幕也是 120赫兹刷新，玩游戏超爽。6000毫安的电池也超级给力 ，手机届的最强王者,2,5,你***我,PLUS会员,2019-07-30 18:52:00
100006808184,8GB+128GB 黑色,我是用后再来评价的，败家之眼老早就想买了，但我实在买不起阿，现在2代一出来就预定然后等抢购，新机一到手就迫不及待的下载吃鸡，(⊙o⊙)哇！这画质！这速度！比我之前的老手机不知道甩开多少条gai  给径！还有这手机的肩键，上手就是4指操作，音效也很好，不戴耳机也能听声辨位。最给力的还是这6000毫安的大电池，给劲，再也不用打着打着就提示没电了。,2,5,死***术,金牌会员,2019-08-04 10:00:46
100006808184,8GB+128GB 黑色,虽然说这个手机很重，有人称之为&ldquo;半斤之眼&rdquo;，我个人觉得都可以接受。很简单，性价比高，说人话就是真香！处理器相当够用！内存也够用，电池也大，打游戏相当过瘾！拍照就不说了，游戏手机还要啥自行车！最后总结就是，虽然硕半斤，也是真香机！哎马，真香！,0,5,小宇宝哟i,PLUS会员,2019-08-04 10:00:15
100006808184,8GB+128GB 黑色,这是开箱实物图，至于虚拟礼品更加丰厚点。直接送心悦1，手机还没怎么测试。不过快充也没华为麦特士Pro充的快。电池容量大，确实是为游戏而量身打造。本人其他手游玩的少，恰?和荣耀都不打。醉心于三国杀和@，我发现这款手机@时点超级加倍很舒服?，玩三国杀也不会出现掉网卡屏的情况。不过3499不送外设和散热风扇熬，需要的可以买电竞装甲。没有抢到又着急用的朋友可以去~或者~预订了。另外那个电话卡套餐就是是个人都可以办理，刚需可上。据说这款手机对~全家桶优化超级加倍，8&radic;，是非常棒。所以喜欢~全家桶的不妨一试。3499也不多，用个两三年够了,0,5,j***c,PLUS会员,2019-07-31 00:00:20
100006808184,8GB+128GB 黑色,掌柜的发货速度很快，物流也很满意，宝贝相当的给力，是我喜欢的样子，功能特别强大，网速特别的快，像素好，总之，超级喜欢，一百个赞！已经推荐好友了，以后手机就你家了。,4,5,我***g,注册会员,2019-07-31 00:00:12
100006808184,8GB+128GB 黑色,物流真的超级快，以前抢购手机都是5天左右才到，这个两天就到了，而且还送了心悦会员，一些游戏的专属头像框，手机特点挺多的，可以在侧面充电很舒服（可以边玩边充电）还有很多游戏功能（网络加速，清理内存，潜水模式等）。还有手机自带的虚拟按键美滋滋，值得下手,2,5,触手34778776,PLUS会员,2019-08-04 10:00:16
100006808184,8GB+128GB 黑色,12点抢购，隔天就到手了，京东物流速度很快，手机外观很霸气，就是冲着败家之眼来的，无奈资金没到位，买的低配，分辨率很好，触控很跟手，极限操作能快人一步，手机主题很炫酷，横屏玩游戏视野很好，不愧是游戏手机，到手连续战斗了两天，王者，刺激都打了，舒服到爆炸，感觉优化很用心，华硕加油，期待带来越来越好的产品！,0,5,jd_158020pgm,PLUS会员,2019-07-31 00:00:14
100006808184,8GB+128GB 黑色,手机外观高大上，富有强烈的机甲感。120hz＋高通855实在是太香了，性价比没的说。最讨厌打游戏没电了，6000毫安时的电池和30w快充真的是太给力了，再加上玩家国度和~的双重信仰，真想再买一台。,1,5,河南人在新疆1997,金牌会员,2019-07-30 18:54:22
100006808184,8GB+128GB 黑色,手感没的说，外形炫酷的一批，所有游戏全特效高画质毫无一点压力，电池也给力的不行。一个字，爽！,1,5,Ww先森丶,PLUS会员,2019-08-07 10:04:37
100006808184,8GB+128GB 黑色,东西很好昨天到的用了一天，电池很经用，屏幕手感非常好，玩了几把王者荣耀手感很好，声音也很立体，声音没老人机大但在触屏手机上也属大的那，喜欢玩手机和游戏的朋友强烈建议买。,0,5,scm1510614023,注册会员,2019-07-31 00:02:15
100006808184,8GB+128GB 黑色,今天下午到货，手机很惊艳，地标最强骁龙855plus，电池超强，发布会一出就关注了，和我的电脑眼睛一样，帅气，X模式很舒服，120hz的屏幕真是和别的手机不一样，爽，秒杀黑鲨！感觉抢购小伙伴们！,2,5,Mggg丶,PLUS会员,2019-07-30 20:56:59
100006808184,8GB+128GB 黑色,手机拿着有质感，喜欢背部设计。喜欢120Hz电竞屏，吃鸡开*确实很流畅，电池也给力。看介绍说有四个wifi稳定点。为信仰充值！,16,5,J***5,PLUS会员,2019-07-30 18:45:52
100006808184,8GB+128GB 黑色,老公心仪了很久的游戏手机，大容量电池，120赫兹屏，打游戏超过瘾，看竞技类比赛体验也超爽的。给同事玩了一下，同事也想换手机了。价格也绝对良心了。缺点可能就是比较重，女生拿略吃力。,0,5,z***2,金牌会员,2019-08-07 10:06:54
100006808184,8GB+128GB 黑色,收到了，包装完好，发货快，帮朋友抢购的，咱京东老用户，二话不说帮忙走起，黑色经典外观，屏幕显示完美柔和，声音清澈自然，系统非常流畅，游戏手机确实给力，电池续航还可以，不发烫，朋友非常喜欢，赞,0,5,阿豆小少爷,PLUS会员,2019-08-04 10:00:10
100006808184,8GB+128GB 黑色,调爆了。120hz十分舒服。十分跟手。这个18w好快呀。跟我的22w差不多怎么感觉。外观另类喜欢,6,5,j***0,银牌会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,手机比照片上面的要好看多了，很舒适，游戏玩了一下很顺畅我下载了好几个大型游戏，来回切换都没有问题。游戏电话干扰短信信息都设置的很棒。最主要是手机用着很不错玩了连续玩了好几个小时。一点不发热关键电池真的耐用。很棒的手机,17,5,j***o,注册会员,2019-07-30 19:08:13
100006808184,8GB+128GB 黑色,性价比超高的败家之眼产品，高刷新率屏，玩游戏一流，虽然目前适配的游戏还比较少，拍照也上了一个等级，电池也耐用了好多，6000毫安，还有屏幕指纹识别，点赞,0,5,冷煜烨,PLUS会员,2019-08-07 10:00:46
100006808184,8GB+128GB 黑色,今天老早就起来等着，一把抢到，之前在网上看了很多关于ROG2的测评，感觉很不错，游戏手机该有的样子，虽然屏幕有些差，可是刷新率弥补了这一缺陷，122hz的刷新率啊！打游戏反应总是快人一步。最最重要的是，败家之眼的信仰logo！牛批啊！,2,5,老蔚家的,PLUS会员,2019-08-12 10:00:12
100006808184,8GB+128GB 黑色,凌晨购买下午就到了，京东物流太太太给力了，用了2天来评价，正面平平无奇，没啥特点。到了背面就开始骚了，败家之眼一亮加上几条炫彩线条，帅爆了。系统非常简陋，不是简约哦，是简陋。。。玩2个小时王者用了30的电，很厉害了，这个天背面会发烫，还是需要买那个风扇的，希望能便宜点啊。总体这个价肯定超值了，值得购买。,2,5,m***x,PLUS会员,2019-07-31 00:00:12
100006808184,8GB+128GB 黑色,这个开机界面太帅了，性价比更高，比一代便宜多了，但是性能一点都不逊色。颜值没话说，基本上所有的游戏都能带的动，个人玩和平精英画质hdr加极限，一点都不掉帧，秒杀同类型其他手机。和平精英最高画质加极限，机器稍微有点热，在正常范围内。香，真香，一次满意的购物！,1,5,萌***爸,铜牌会员,2019-07-31 00:00:22
100006808184,8GB+128GB 黑色,不得不说骁龙855+处理器就是好，王者荣耀吃鸡高频高分辨率完全无压力，电池容量巨大让我放心玩一整天，手机刚好握住，后面眼睛是我喜欢的款。拍照清晰，前面双扬声器立体声也很好，玩游戏真棒！最后快递呢特别快，买单第二天就到货了，推荐大家购买,0,5,Mr_Qu6,PLUS会员,2019-07-31 00:00:25
100006808184,8GB+128GB 黑色,手机非常好，用了一个星期才来评价的，系统非常流畅，屏幕也没有网上说的那么不好，续航真是没得说，音质也很好，照相还可以，日常需要足够了，游戏表现就不说了，谁玩谁知道。但是说好的防尘塞我没看到，不过无所谓了，非常棒的手机,0,5,jd_156451njb,银牌会员,2019-07-31 00:00:22
100006808184,8GB+128GB 黑色,购买第二台了，这台买给我弟，玩游戏很爽，很过瘾，跟老弟开黑，那个灯很好看，不亏是游戏手机，玩起来没压力，支持ROG,1,5,小贞贞0609,PLUS会员,2019-08-07 10:00:08
100006808184,8GB+128GB 黑色,外观高大上，机甲感很强，手机背面败家之眼灯光设置，酷。120Hz电竞屏游戏体验很爽。游戏加载速度明显比队友快。,1,5,j***5,注册会员,2019-07-30 19:02:49
100006808184,8GB+128GB 黑色,"果然是败家之眼，信仰灯，相当炫酷，音质极好，打游戏简直是爽歪歪，物流也很给力，点赞!!!!手机...酷、酷、酷!之前一直用苹果产品,一开始怕换成安卓系统用不惯，现在上手后觉得担心是多余的，比我想象中好用多了，手机屏幕比我想象中的大，手机桌面看评论很多人吐槽,但我觉得作为一款电竞手机很有科技感，萝卜青菜各有所爱吧!自己喜欢才是王道!由于才上手等我静静地玩一会再来做评价!",0,5,z***f,PLUS会员,2019-08-07 10:00:12
100006808184,8GB+128GB 黑色,哇。。。抢到之后终于收到了。虽然其实也就等了一天，但感觉还是挺煎熬的。因为真的很期待。rog的手机，感觉这款比第一代要实惠很多了。屏幕因为用了120ghz的高频率屏，比其他的屏幕确实流畅多了，电池夸张的6000毫安时，应该两天妥妥的。摄像终于升级到586，确实挺清晰的。希望更加耐用。挺不错的，继续加油！,2,5,少毅仔220,PLUS会员,2019-07-31 00:00:10
100006808184,8GB+128GB 黑色,玩了一天迟来的评价。我从电脑到外设一套全是ROG当然出了个性价比这么高的手机也是迫不及待的入手，先说说外观吧，眼睛是AURA神光同步整机面貌显着很沉稳，120hz的屏幕快赶上电脑了玩起吃鸡和王者荣耀卡丁车看着顺滑不少舒服好多，大容量的电池我充满电一直玩游戏玩了2多小时左右提示的电量不足还都是开的高特效身音也不小。还有就是手机自带的那个智管理和游戏中心可以明确看到温度很大幅度上优化游戏性能，这款和~合作激活下载完游戏后给了好多礼品还有一个专属图标很良心了，ROG作为国内知名大品牌从电脑到外设做的休生美誉吧，又出了这款性价比这么高的手机也算是锦上添花。整体使用下来外观也好性能优化也好都超出我的预想毕竟是和~合作的手机这个性价比已经是超高了。,3,5,真的不爱吃甜的,金牌会员,2019-07-30 19:57:06
100006808184,8GB+128GB 黑色,手机上手手感比想象的好，喜欢背部设计；开了120帧，朋友说能看出差别；打游戏很流畅；游戏加载速度没骗人，比队友的快得明显；为信仰充值。,57,5,jd_186240mieu,钻石会员,2019-07-30 19:26:30
100006808184,8GB+128GB 黑色,120的屏幕也太舒服了 玩了两局吃鸡挺爽的 并没有所谓的系统不好用 拍照也很惊艳 第一次用安卓机 好评,2,5,莫得感情李某人,铜牌会员,2019-07-31 00:00:13
100006808184,8GB+128GB 黑色,刚刚收到ROG2游戏手机，打开手机后第一感觉屏幕是如此的丝滑，第一次有这种冲击给我，而且游戏方面是一次突破，温度在次刷新纪录，温度没有像6s一样烫手了，还有手机的外观也是非常出色，RGB的灯超级喜欢，希望大家可以购这个手机使用，拍照了很不错。谢谢,3,5,小***叉,钻石会员,2019-07-31 00:00:13
